sofifa_id,player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur,player_positions,preferred_foot
182959,https://sofifa.com/player/182959/ales-hruska/20/159586,A. Hruška,Aleš Hruška,33,1985-11-23,192,88,Czech Republic,Viktoria Plzeň,73,73,2200000,1000,GK,Right
183187,https://sofifa.com/player/183187/valentin-stocker/20/159586,V. Stocker,Valentin Stocker,30,1989-04-12,179,73,Switzerland,FC Basel 1893,73,73,3800000,21000,"LM, CAM, RM",Left
183254,https://sofifa.com/player/183254/paulo-vinicius-de-souza-nascimento/20/159586,Paulo Vinícius,Paulo Vinícius de Souza Nascimento,34,1984-08-12,187,86,Brazil,CFR Cluj,73,73,1500000,10000,CB,Right
183353,https://sofifa.com/player/183353/victor-david-diaz-miguel/20/159586,Víctor Díaz,Víctor David Díaz Miguel,31,1988-06-12,184,72,Spain,Granada CF,73,73,2900000,15000,"RB, CB",Right
183422,https://sofifa.com/player/183422/jonny-howson/20/159586,J. Howson,Jonny Howson,31,1988-05-21,180,77,England,Middlesbrough,73,73,3400000,27000,"CM, RWB, RM",Right
183520,https://sofifa.com/player/183520/francisco-merida-perez/20/159586,Fran Mérida,Francisco Mérida Pérez,29,1990-03-04,177,74,Spain,CA Osasuna,73,73,3400000,23000,"CDM, CM",Left
183581,https://sofifa.com/player/183581/jesus-molina/20/159586,J. Molina,Jesús Antonio Molina Granados,31,1988-03-29,186,77,Mexico,Guadalajara,73,73,3000000,27000,"CDM, CM, CB",Right
183644,https://sofifa.com/player/183644/alexander-grunwald/20/159586,A. Grünwald,Alexander Grünwald,30,1989-05-01,188,84,Austria,FK Austria Wien,73,73,3800000,15000,"CAM, CM",Left
183774,https://sofifa.com/player/183774/ryan-bennett/20/159586,R. Bennett,Ryan Bennett,29,1990-03-06,188,78,England,Wolverhampton Wanderers,73,73,3400000,51000,CB,Right
183795,https://sofifa.com/player/183795/georg-margreitter/20/159586,G. Margreitter,Georg Margreitter,30,1988-11-07,186,85,Austria,1. FC Nürnberg,73,73,3200000,11000,CB,Right
183916,https://sofifa.com/player/183916/jeremy-pied/20/159586,J. Pied,Jérémy Pied,30,1989-02-23,173,73,France,LOSC Lille,73,73,3200000,26000,"RB, LB",Right
183936,https://sofifa.com/player/183936/mitchell-donald/20/159586,M. Donald,Mitchell Glenn Donald,30,1988-12-10,183,75,Netherlands,Yeni Malatyaspor,73,73,3300000,11000,"CDM, CM",Right
183975,https://sofifa.com/player/183975/jean-armel-kana-biyik/20/159586,J. Kana-Biyik,Jean-Armel Kana-Biyik,29,1989-07-03,184,86,Cameroon,Gazişehir Gaziantep F.K.,73,73,3400000,12000,CB,Right
184031,https://sofifa.com/player/184031/luis-carlos-pereira-carneiro/20/159586,Licá,Luis Carlos Pereira Carneiro,30,1988-09-08,181,70,Portugal,Os Belenenses,73,73,3800000,7000,"LW, RW, ST",Right
184133,https://sofifa.com/player/184133/andre-castro-pereira/20/159586,Castro,André de Castro Pereira,31,1988-04-02,181,75,Portugal,Göztepe SK,73,73,3500000,20000,"CAM, CDM",Right
184274,https://sofifa.com/player/184274/chris-basham/20/159586,C. Basham,Chris Basham,30,1988-07-20,190,80,England,Sheffield United,73,73,3200000,25000,CB,Right
184823,https://sofifa.com/player/184823/djalma-braume-manuel-abel-campos/20/159586,Djalma,Djalma Braume Manuel Abel Campos,32,1987-05-30,179,78,Angola,Alanyaspor,73,73,3100000,13000,"LM, RM, CM",Right
185163,https://sofifa.com/player/185163/luca-rossettini/20/159586,L. Rossettini,Luca Rossettini,34,1985-05-09,187,82,Italy,Lecce,73,73,1500000,14000,CB,Right
185172,https://sofifa.com/player/185172/vincenzo-fiorillo/20/159586,V. Fiorillo,Vincenzo Fiorillo,29,1990-01-13,190,79,Italy,Pescara,73,73,2800000,4000,GK,Right
185199,https://sofifa.com/player/185199/sebastian-ribas/20/159586,S. Ribas,Sebastián César Helios Ribas Barbato,31,1988-03-11,189,80,Uruguay,Rosario Central,73,73,3600000,15000,ST,Right
185204,https://sofifa.com/player/185204/diego-angelo-de-oliveira/20/159586,Diego Ângelo,Diego Ângelo de Oliveira,33,1986-02-17,192,84,Brazil,Antalyaspor,73,73,1900000,14000,CB,Left
186197,https://sofifa.com/player/186197/gael-kakuta/20/159586,G. Kakuta,Gaël Kakuta,28,1991-06-21,173,64,DR Congo,Amiens SC,73,73,4000000,16000,"RM, CF",Left
186351,https://sofifa.com/player/186351/leroy-fer/20/159586,L. Fer,Leroy Fer,29,1990-01-05,188,79,Netherlands,Feyenoord,73,73,3400000,11000,"CDM, CM",Right
186392,https://sofifa.com/player/186392/joel-ward/20/159586,J. Ward,Joel Ward,29,1989-10-29,188,83,England,Crystal Palace,73,73,3300000,37000,"RB, LB",Right
186511,https://sofifa.com/player/186511/rene-roman-hinojo/20/159586,René,René Román Hinojo,35,1983-12-15,183,79,Spain,UD Almería,73,73,1100000,4000,GK,Right
186519,https://sofifa.com/player/186519/juan-torres-ruiz/20/159586,Juan Cala,Juan Torres Ruiz,29,1989-11-26,185,78,Spain,Cádiz CF,73,73,3400000,9000,"CB, CDM",Right
186614,https://sofifa.com/player/186614/samuel-di-carmine/20/159586,S. Di Carmine,Samuel Di Carmine,30,1988-09-29,187,78,Italy,Hellas Verona,73,73,3900000,15000,ST,Right
187043,https://sofifa.com/player/187043/stefan-johansen/20/159586,S. Johansen,Stefan Marius Johansen,28,1991-01-08,182,78,Norway,Fulham,73,73,4000000,35000,"CM, CDM",Left
187075,https://sofifa.com/player/187075/dayro-moreno/20/159586,D. Moreno,Dayro Mauricio Moreno Galindo,33,1985-09-16,177,79,Colombia,Club Atlético Talleres,73,73,2500000,15000,ST,Right
187858,https://sofifa.com/player/187858/paul-jose-mpoku/20/159586,P. Mpoku,Paul-José M'Poku Ebunge,27,1992-04-19,180,79,DR Congo,Standard de Liège,73,73,4200000,14000,"RM, LM, CAM",Right
188370,https://sofifa.com/player/188370/wallace-reis-silva/20/159586,Wallace,Wallace Reis da Silva,31,1987-12-26,184,76,Brazil,Göztepe SK,73,73,3000000,18000,CB,Right
188397,https://sofifa.com/player/188397/ronny-rodelin/20/159586,R. Rodelin,Ronny Rodelin,29,1989-11-18,192,82,France,En Avant de Guingamp,73,73,3900000,9000,"CAM, ST",Right
188554,https://sofifa.com/player/188554/daniel-pacheco-lobato/20/159586,Dani Pacheco,Daniel Pacheco Lobato,28,1991-01-05,168,65,Spain,Málaga CF,73,73,4000000,10000,LM,Right
188607,https://sofifa.com/player/188607/rodrigo-salinas/20/159586,R. Salinas,Rodrigo Salinas Dorantes,31,1988-05-09,179,74,Mexico,Deportivo Toluca,73,73,2900000,18000,"RB, LB",Right
188768,https://sofifa.com/player/188768/sereso-geoffroy-gonzaroua-die/20/159586,Serey Dié,Sereso Geoffroy Gonzaroua Dié,34,1984-11-07,179,77,Ivory Coast,FC Basel 1893,73,73,1500000,19000,"CDM, CM",Right
188992,https://sofifa.com/player/188992/marcelo-estigarribia/20/159586,M. Estigarribia,Marcelo Alejandro Estigarribia Balmori,31,1987-09-21,181,74,Paraguay,Club Atlético Colón,73,73,3500000,12000,"LM, RM, CM",Left
189059,https://sofifa.com/player/189059/jake-livermore/20/159586,J. Livermore,Jake Livermore,29,1989-11-14,180,74,England,West Bromwich Albion,73,73,3800000,35000,"CM, CDM",Right
189099,https://sofifa.com/player/189099/jonathan-kodjia/20/159586,J. Kodjia,Jonathan Kodjia,29,1989-10-22,189,77,Ivory Coast,Aston Villa,73,73,4000000,46000,"ST, LW",Right
189167,https://sofifa.com/player/189167/aron-gunnarsson/20/159586,A. Gunnarsson,Aron Einar Gunnarsson,30,1989-04-22,178,86,Iceland,Iceland,73,73,0,0,"CDM, CM",Right
189196,https://sofifa.com/player/189196/caiuby-fr-da-silva/20/159586,Caiuby,Caiuby Francisco da Silva,30,1988-07-14,184,85,Brazil,FC Augsburg,73,73,3800000,20000,"LM, ST",Right
189211,https://sofifa.com/player/189211/saul-berjon-perez/20/159586,Saúl Berjón,Saúl Berjón Pérez,33,1986-05-24,178,85,Spain,Real Oviedo,73,73,2400000,10000,"LM, LW",Right
189303,https://sofifa.com/player/189303/nelson-miguel-castro-oliveira/20/159586,Nélson Oliveira,Nélson Miguel Castro Oliveira,27,1991-08-08,186,82,Portugal,AEK Athens,73,73,4300000,1000,ST,Right
189338,https://sofifa.com/player/189338/jonathan-urretaviscaya/20/159586,J. Urretaviscaya,Jonathan Matías Urretaviscaya da Luz,29,1990-03-19,172,66,Uruguay,Monterrey,73,73,3900000,35000,"RW, RM",Right
189468,https://sofifa.com/player/189468/daniel-joao-santos-candeias/20/159586,Daniel Candeias,Daniel João Santos Candeias,31,1988-02-25,177,78,Portugal,Gençlerbirliği SK,73,73,3500000,16000,"RW, RM",Right
189491,https://sofifa.com/player/189491/olcay-sahan/20/159586,O. Şahan,Olcay Şahan,32,1987-05-26,179,71,Turkey,Denizlispor,73,73,3100000,20000,"LM, RM",Right
189650,https://sofifa.com/player/189650/jan-kovarik/20/159586,J. Kovařík,Jan Kovařík,31,1988-06-19,182,81,Czech Republic,Viktoria Plzeň,73,73,3500000,1000,"LM, LB",Left
189819,https://sofifa.com/player/189819/rogerio-de-a-s-coutinho/20/159586,Rogerinho,Rogerio De Assis Silva Coutinho,32,1987-03-20,176,70,Brazil,Ettifaq FC,73,73,3100000,24000,"CAM, LM",Right
189899,https://sofifa.com/player/189899/vito-wormgoor/20/159586,V. Wormgoor,Vito Wormgoor,30,1988-11-16,188,81,Netherlands,SK Brann,73,73,3200000,6000,CB,Right
189946,https://sofifa.com/player/189946/vincent-manceau/20/159586,V. Manceau,Vincent Manceau,29,1989-07-10,176,70,France,Angers SCO,73,73,3300000,18000,RB,Right
190432,https://sofifa.com/player/190432/oier-sanjurjo-mate/20/159586,Oier,Oier Sanjurjo Maté,33,1986-05-25,178,72,Spain,CA Osasuna,73,73,1900000,22000,"CDM, CM",Right
190461,https://sofifa.com/player/190461/bjorn-bergmann-sigurdharson/20/159586,B. Sigurðarson,Björn Bergmann Sigurðarson,28,1991-02-26,185,86,Iceland,Iceland,73,73,0,0,ST,Right
190501,https://sofifa.com/player/190501/nenad-krsticic/20/159586,N. Krstičić,Nenad Krstičić,28,1990-07-03,180,73,Serbia,AEK Athens,73,73,4000000,1000,"CM, CDM, CAM",Left
190507,https://sofifa.com/player/190507/xabier-etxeita-gorritxat/20/159586,Etxeita,Xabier Etxeita Gorritxategi,31,1987-10-31,186,78,Spain,Getafe CF,73,73,3000000,17000,CB,Right
190569,https://sofifa.com/player/190569/stefan-frei/20/159586,S. Frei,Stefan Frei,33,1986-04-20,191,88,United States,Seattle Sounders FC,73,73,2200000,5000,GK,Right
190636,https://sofifa.com/player/190636/antonio-rios/20/159586,A. Ríos,Antonio Ríos Martínez,30,1988-10-24,172,75,Mexico,Deportivo Toluca,73,73,3300000,18000,"CDM, CM",Right
190748,https://sofifa.com/player/190748/yasin-oztekin/20/159586,Y. Öztekin,Yasin Öztekin,32,1987-03-19,179,70,Turkey,Göztepe SK,73,73,3100000,20000,"LM, RM",Right
190870,https://sofifa.com/player/190870/john-boye/20/159586,J. Boye,John Boye,32,1987-04-23,184,73,Ghana,FC Metz,73,73,2600000,14000,CB,Right
190915,https://sofifa.com/player/190915/kamil-wilczek/20/159586,K. Wilczek,Kamil Wilczek,31,1988-01-14,185,83,Poland,Brøndby IF,73,73,3600000,19000,ST,Left
190931,https://sofifa.com/player/190931/ervin-zukanovic/20/159586,E. Zukanović,Ervin Zukanović,32,1987-02-11,190,85,Bosnia Herzegovina,Al Ahli,73,73,2600000,27000,CB,Left
191488,https://sofifa.com/player/191488/lucas-orban/20/159586,L. Orbán,Lucas Alfonso Orbán Alegre,30,1989-02-03,179,79,Argentina,Racing Club,73,73,3200000,15000,"CB, LB",Left
191856,https://sofifa.com/player/191856/hernan-barcos/20/159586,H. Barcos,Hernán Barcos,35,1984-04-11,187,92,Argentina,Atlético Nacional,73,73,1800000,4000,ST,Right
192146,https://sofifa.com/player/192146/vladislav-ignatiev/20/159586,V. Ignatiev,Vladislav Ignatiev,32,1987-01-20,180,72,Russia,Lokomotiv Moscow,73,73,2500000,1000,"RB, RM, LM",Right
192165,https://sofifa.com/player/192165/paulo-jose-de-oliveira/20/159586,Paulinho,Paulo José de Oliveira,33,1986-04-09,174,75,Brazil,BK Häcken,73,73,2400000,6000,LW,Right
192297,https://sofifa.com/player/192297/giedrius-arlauskis/20/159586,G. Arlauskis,Giedrius Arlauskis,31,1987-12-01,192,85,Lithuania,CFR Cluj,73,73,2600000,8000,GK,Right
192449,https://sofifa.com/player/192449/marco-stiepermann/20/159586,M. Stiepermann,Marco Stiepermann,28,1991-02-09,190,86,Germany,Norwich City,73,73,4000000,37000,CAM,Left
192490,https://sofifa.com/player/192490/juan-villar-vazquez/20/159586,Juan Villar,Juan Villar Vázquez,31,1988-05-19,182,72,Spain,CA Osasuna,73,73,3600000,26000,"ST, RM",Right
192537,https://sofifa.com/player/192537/maxime-lestienne/20/159586,M. Lestienne,Maxime Lestienne,27,1992-06-17,176,63,Belgium,Standard de Liège,73,73,4200000,15000,"LW, RW",Left
192613,https://sofifa.com/player/192613/costel-pantilimon/20/159586,C. Pantilimon,Costel Pantilimon,32,1987-02-01,203,96,Romania,Nottingham Forest,73,73,2400000,25000,GK,Right
192660,https://sofifa.com/player/192660/sebastian-polter/20/159586,S. Polter,Sebastian Polter,28,1991-04-01,192,94,Germany,1. FC Union Berlin,73,73,4100000,33000,ST,Right
192725,https://sofifa.com/player/192725/maxime-le-marchand/20/159586,M. Le Marchand,Maxime Le Marchand,29,1989-10-11,185,78,France,Fulham,73,73,3400000,32000,"CB, LB",Left
192838,https://sofifa.com/player/192838/ezequiel-schelotto/20/159586,E. Schelotto,Ezequiel Schelotto,30,1989-05-23,187,77,Italy,Brighton & Hove Albion,73,73,3200000,33000,"RB, RM, RWB",Right
192930,https://sofifa.com/player/192930/alan-pulido/20/159586,A. Pulido,Alan Pulido,28,1991-03-08,177,83,Mexico,Guadalajara,73,73,4100000,33000,ST,Right
192955,https://sofifa.com/player/192955/mateusz-klich/20/159586,M. Klich,Mateusz Klich,29,1990-06-13,183,82,Poland,Leeds United,73,73,3800000,49000,CM,Right
193148,https://sofifa.com/player/193148/vincent-le-goff/20/159586,V. Le Goff,Vincent Le Goff,29,1989-10-15,177,68,France,FC Lorient,73,73,3300000,7000,LB,Left
193267,https://sofifa.com/player/193267/fabio-pisacane/20/159586,F. Pisacane,Fabio Pisacane,33,1986-01-28,178,77,Italy,Cagliari,73,73,1900000,23000,"CB, RB",Right
193429,https://sofifa.com/player/193429/douglas-pereira-dos-santos/20/159586,Douglas,Douglas Pereira dos Santos,28,1990-08-06,171,60,Brazil,Beşiktaş JK,73,73,3400000,43000,"RB, RM",Right
193786,https://sofifa.com/player/193786/francesco-bardi/20/159586,F. Bardi,Francesco Bardi,27,1992-01-18,188,80,Italy,Frosinone,73,73,2800000,3000,GK,Right
194196,https://sofifa.com/player/194196/fallou-diagne/20/159586,F. Diagne,Fallou Diagne,29,1989-08-14,185,78,Senegal,Atiker Konyaspor,73,73,3400000,14000,"CB, CDM",Right
194203,https://sofifa.com/player/194203/nenad-tomovic/20/159586,N. Tomović,Nenad Tomović,31,1987-08-30,184,79,Serbia,Chievo Verona,73,73,3000000,4000,"CB, RB",Right
194365,https://sofifa.com/player/194365/shinji-okazaki/20/159586,S. Okazaki,岡崎 慎司,33,1986-04-16,173,78,Japan,Málaga CF,73,73,2400000,9000,"CAM, CF",Right
194730,https://sofifa.com/player/194730/juan-carlos-martin-corral/20/159586,Juan Carlos,Juan Carlos Martín Corral,31,1988-01-20,187,82,Spain,Girona FC,73,73,2600000,7000,GK,Right
194947,https://sofifa.com/player/194947/jagos-vukovic/20/159586,J. Vuković,Jagoš Vuković,31,1988-06-10,195,93,Serbia,Olympiacos CFP,73,73,3000000,1000,CB,Left
195912,https://sofifa.com/player/195912/hyun-jun-suk/20/159586,Suk Hyun Jun,석현준 玄铉俊,28,1991-06-29,190,82,Korea Republic,Stade de Reims,73,73,4100000,26000,ST,Right
196073,https://sofifa.com/player/196073/esteban-paredes/20/159586,E. Paredes,Esteban Paredes,38,1980-08-01,178,82,Chile,Colo-Colo,73,73,1400000,6000,ST,Left
196318,https://sofifa.com/player/196318/serdar-gurler/20/159586,S. Gürler,Serdar Gürler,27,1991-09-14,175,65,Turkey,Göztepe SK,73,73,4200000,20000,"RM, RW",Right
196916,https://sofifa.com/player/196916/marlon-pack/20/159586,M. Pack,Marlon Pack,28,1991-03-25,188,74,England,Cardiff City,73,73,3600000,22000,"CDM, CM",Right
197688,https://sofifa.com/player/197688/gabriel-moises-antunes-da-silva/20/159586,Gabriel Silva,Gabriel Moisés Antunes da Silva,28,1991-05-13,179,75,Brazil,AS Saint-Étienne,73,73,3400000,23000,"LB, LWB",Left
197890,https://sofifa.com/player/197890/alejandro-arribas-garrido/20/159586,Arribas,Alejandro Arribas Garrido,30,1989-05-01,182,76,Spain,Real Oviedo,73,73,3200000,9000,CB,Right
198143,https://sofifa.com/player/198143/samuel-saiz-alonso/20/159586,Samu Sáiz,Samuel Sáiz Alonso,28,1991-01-22,174,68,Spain,Girona FC,73,73,4000000,9000,"CAM, CM, LM",Right
198150,https://sofifa.com/player/198150/miguel-angel-guerrero-martin/20/159586,Guerrero,Miguel Ángel Guerrero Martín,28,1990-07-12,181,76,Spain,Olympiacos CFP,73,73,4100000,1000,ST,Right
198190,https://sofifa.com/player/198190/greg-cunningham/20/159586,G. Cunningham,Greg Cunningham,28,1991-01-31,183,70,Republic of Ireland,Blackburn Rovers,73,73,3400000,18000,LB,Left
198230,https://sofifa.com/player/198230/german-sanchez-barahona/20/159586,Germán,Germán Sánchez Barahona,32,1986-10-31,187,82,Spain,Granada CF,73,73,2600000,15000,CB,Right
198240,https://sofifa.com/player/198240/raul-garcia-carnero/20/159586,Raul García,Raúl García Carnero,30,1989-04-30,175,72,Spain,Getafe CF,73,73,3200000,17000,"LB, CB, LM",Left
198348,https://sofifa.com/player/198348/mathias-autret/20/159586,M. Autret,Mathias Autret,28,1991-03-01,179,64,France,Stade Brestois 29,73,73,4000000,16000,"CAM, LM",Right
198554,https://sofifa.com/player/198554/anthony-ujah/20/159586,A. Ujah,Anthony Ujah,28,1990-10-14,183,81,Nigeria,1. FC Union Berlin,73,73,4100000,33000,ST,Right
198783,https://sofifa.com/player/198783/javier-toledo/20/159586,J. Toledo,Javier Fabián Toledo,33,1986-04-20,189,89,Argentina,Atlético Tucumán,73,73,2500000,13000,ST,Left
198836,https://sofifa.com/player/198836/vincent-pajot/20/159586,V. Pajot,Vincent Pajot,28,1990-08-19,180,68,France,Angers SCO,73,73,4000000,20000,"CM, CDM",Right
198843,https://sofifa.com/player/198843/aday-benitez-caraballo/20/159586,Aday Benítez,Francesc Aday Benítez Caraballo,31,1987-12-16,179,75,Spain,Girona FC,73,73,2900000,8000,"LWB, RWB",Right
199157,https://sofifa.com/player/199157/antonio-manuel-luna-rodriguez/20/159586,Luna,Antonio Manuel Luna Rodríguez,28,1991-03-17,178,68,Spain,Levante UD,73,73,3400000,18000,"LB, LM",Left
199313,https://sofifa.com/player/199313/abdoulaye-bamba/20/159586,A. Bamba,Abdoulaye Bamba,29,1990-04-25,182,72,Ivory Coast,Angers SCO,73,73,3300000,18000,"RB, LB, RWB",Right
199353,https://sofifa.com/player/199353/marc-rzatkowski/20/159586,M. Rzatkowski,Marc Rzatkowski,29,1990-03-02,172,66,Germany,New York Red Bulls,73,73,3800000,8000,"CM, CDM",Left
199386,https://sofifa.com/player/199386/bryan-linssen/20/159586,B. Linssen,Bryan Linssen,28,1990-10-08,170,64,Netherlands,Vitesse,73,73,4100000,18000,"ST, LM",Right
199387,https://sofifa.com/player/199387/pablo-chavarria/20/159586,P. Chavarría,Pablo Chavarría,31,1988-01-02,185,80,Argentina,RCD Mallorca,73,73,3600000,22000,"ST, RM",Right
199392,https://sofifa.com/player/199392/matias-aguirregaray/20/159586,M. Aguirregaray,Matías Aguirregaray Guruceaga,30,1989-04-01,177,78,Uruguay,Al Fateh,73,73,3200000,21000,"RB, LB",Right
199763,https://sofifa.com/player/199763/bartosz-bereszynski/20/159586,B. Bereszyński,Bartosz Bereszyński,26,1992-07-12,183,77,Poland,Sampdoria,73,73,3700000,24000,RB,Right
199940,https://sofifa.com/player/199940/juan-ezequiel-cuevas/20/159586,J. Cuevas,Juan Ezequiel Cuevas,31,1988-06-04,161,63,Argentina,CD Everton de Viña del Mar,73,73,3500000,5000,"RW, LW, LM",Left
199977,https://sofifa.com/player/199977/jose-vicente-gomez-umpierrez/20/159586,Vicente Gómez,José Vicente Gómez Umpiérrez,30,1988-08-31,188,78,Spain,Deportivo de La Coruña,73,73,3700000,8000,"CM, CDM, CAM",Left
200106,https://sofifa.com/player/200106/aras-ozbiliz/20/159586,A. Özbiliz,Aras Özbiliz,29,1990-03-09,175,72,Armenia,Beşiktaş JK,73,73,3900000,51000,RW,Left
200278,https://sofifa.com/player/200278/santiago-garcia/20/159586,S. García,Santiago García,30,1988-07-08,191,88,Argentina,Deportivo Toluca,73,73,3200000,18000,"CB, LB",Left
200443,https://sofifa.com/player/200443/barry-douglas/20/159586,B. Douglas,Barry Douglas,29,1989-09-04,177,70,Scotland,Leeds United,73,73,3300000,44000,LB,Left
200463,https://sofifa.com/player/200463/tim-melia/20/159586,T. Melia,Tim Melia,33,1986-05-15,185,86,United States,Sporting Kansas City,73,73,2200000,5000,GK,Right
200911,https://sofifa.com/player/200911/bogdan-stancu/20/159586,B. Stancu,Bogdan Stancu,32,1987-06-28,183,75,Romania,Gençlerbirliği SK,73,73,3200000,16000,"ST, LM",Right
200962,https://sofifa.com/player/200962/andre-renato-soares-martins/20/159586,André Martins,André Renato Soares Martins,29,1990-01-21,169,61,Portugal,Legia Warszawa,73,73,3800000,10000,"CM, CDM",Right
201016,https://sofifa.com/player/201016/oliver-sorg/20/159586,O. Sorg,Oliver Sorg,29,1990-05-29,175,75,Germany,1. FC Nürnberg,73,73,3300000,12000,"RB, CB",Right
201043,https://sofifa.com/player/201043/brecht-dejaegere/20/159586,B. Dejaegere,Brecht Dejaegere,28,1991-05-29,174,72,Belgium,KAA Gent,73,73,4000000,18000,"CM, RM, CDM",Right
201139,https://sofifa.com/player/201139/ivan-strinic/20/159586,I. Strinić,Ivan Strinić,31,1987-07-17,186,78,Croatia,Milan,73,73,2900000,26000,LB,Left
201163,https://sofifa.com/player/201163/michal-frydrych/20/159586,M. Frydrych,Michal Frydrych,29,1990-02-27,188,83,Czech Republic,SK Slavia Praha,73,73,3400000,1000,"CB, RB",Right
201533,https://sofifa.com/player/201533/paul-georges-ntep/20/159586,P. Ntep,Paul-Georges Ntep de Madiba,26,1992-07-29,180,75,Cameroon,VfL Wolfsburg,73,73,4300000,32000,"LM, LW, ST",Right
201549,https://sofifa.com/player/201549/nemanja-nikolic/20/159586,N. Nikolić,Nemanja Nikolić,31,1987-12-31,180,80,Hungary,Chicago Fire,73,73,3600000,8000,ST,Right
202035,https://sofifa.com/player/202035/nicolas-benezet/20/159586,N. Benezet,Nicolas Benezet,28,1991-02-24,165,60,France,Toronto FC,73,73,4000000,8000,"LM, CAM",Right
202101,https://sofifa.com/player/202101/ola-john/20/159586,O. John,Ola John,27,1992-05-19,179,72,Netherlands,Vitória Guimarães,73,73,4200000,9000,"RM, LM",Right
202106,https://sofifa.com/player/202106/marvin-knoll/20/159586,M. Knoll,Marvin Knoll,28,1990-12-05,186,81,Germany,FC St. Pauli,73,73,3600000,15000,"CDM, CB",Left
202401,https://sofifa.com/player/202401/anderson-patric-aguiar-oliveira/20/159586,Patric,Anderson Patric Aguiar Oliveira,31,1987-10-26,189,82,Brazil,Gamba Osaka,73,73,3600000,12000,ST,Right
202408,https://sofifa.com/player/202408/aden-flint/20/159586,A. Flint,Aden Flint,29,1989-07-11,197,83,England,Cardiff City,73,73,3400000,22000,CB,Right
202541,https://sofifa.com/player/202541/jose-ignacio-peleteiro-ramallo/20/159586,Jota,José Ignacio Peleteiro Ramallo,28,1991-06-16,180,70,Spain,Aston Villa,73,73,4000000,46000,RW,Left
202646,https://sofifa.com/player/202646/alejandro-martinez-sanchez/20/159586,Álex Martínez,Alejandro Martínez Sánchez,28,1990-08-12,176,67,Spain,Granada CF,73,73,3400000,16000,LB,Left
203455,https://sofifa.com/player/203455/oliver-kragl/20/159586,O. Kragl,Oliver Kragl,29,1990-05-12,180,77,Germany,Benevento,73,73,3900000,5000,"LM, CM, LWB",Left
203872,https://sofifa.com/player/203872/gabriel-hauche/20/159586,G. Hauche,Gabriel Agustín Hauche,32,1986-11-27,168,71,Argentina,Argentinos Juniors,73,73,3100000,11000,"LM, ST, LW",Right
204447,https://sofifa.com/player/204447/fabio-lucioni/20/159586,F. Lucioni,Fabio Lucioni,31,1987-09-25,186,80,Italy,Lecce,73,73,3000000,14000,CB,Right
204526,https://sofifa.com/player/204526/pablo-hervias-rubio/20/159586,Hervías,Pablo Hervías Rubio,26,1993-03-08,174,68,Spain,Real Valladolid CF,73,73,4300000,16000,"RM, LM",Right
204823,https://sofifa.com/player/204823/evanildo-fernandes-gomes/20/159586,Nildo Petrolina,Evanildo Fernandes Gomes,33,1986-05-01,174,77,Brazil,Al Taawoun,73,73,2400000,20000,LM,Left
204863,https://sofifa.com/player/204863/ivan-sanchez-aguayo/20/159586,Iván Sánchez,Iván Sánchez Aguayo,26,1992-09-23,174,64,Spain,Elche CF,73,73,4300000,7000,"RM, LM",Left
204908,https://sofifa.com/player/204908/dieumerci-ndongala/20/159586,D. Ndongala,Dieumerci N'Dongala,28,1991-06-14,170,59,DR Congo,KRC Genk,73,73,4000000,15000,"RW, RM",Right
205124,https://sofifa.com/player/205124/edigar-junio-teixeira-lima/20/159586,Edigar Junio,Edigar Junio Teixeira Lima,28,1991-05-06,174,72,Brazil,Yokohama F. Marinos,73,73,4100000,7000,"ST, RW, LW",Right
205409,https://sofifa.com/player/205409/sebastian-sosa/20/159586,S. Sosa,Carlos Sebastián Sosa Silva,32,1986-08-19,182,79,Uruguay,Monarcas Morelia,73,73,2400000,7000,GK,Right
205553,https://sofifa.com/player/205553/luca-ceppitelli/20/159586,L. Ceppitelli,Luca Ceppitelli,29,1989-08-11,189,83,Italy,Cagliari,73,73,3400000,24000,CB,Right
206022,https://sofifa.com/player/206022/erik-berg/20/159586,E. Berg,Erik Berg,30,1988-12-30,192,89,Sweden,Djurgårdens IF,73,73,3200000,5000,CB,Right
206141,https://sofifa.com/player/206141/kalifa-coulibaly/20/159586,K. Coulibaly,Kalifa Coulibaly,27,1991-08-21,197,87,Mali,FC Nantes,73,73,4300000,22000,ST,Right
206506,https://sofifa.com/player/206506/tristan-dingome/20/159586,T. Dingomé,Tristan Dingomé,28,1991-02-17,174,71,France,Stade de Reims,73,73,4000000,24000,"CAM, CM",Left
206544,https://sofifa.com/player/206544/roman-bezus/20/159586,R. Bezus,Roman Bezus,28,1990-09-26,186,82,Ukraine,KAA Gent,73,73,4000000,18000,"CAM, CM",Right
206651,https://sofifa.com/player/206651/roberto-torres-morales/20/159586,Roberto Torres,Roberto Torres Morales,30,1989-03-17,178,72,Spain,CA Osasuna,73,73,3800000,24000,"RM, LM, CAM",Right
206662,https://sofifa.com/player/206662/matt-hedges/20/159586,M. Hedges,Matt Hedges,29,1990-04-01,193,84,United States,FC Dallas,73,73,3400000,7000,CB,Right
207562,https://sofifa.com/player/207562/sebastian-andersson/20/159586,S. Andersson,Sebastian Andersson,27,1991-07-15,190,86,Sweden,1. FC Union Berlin,73,73,4300000,32000,ST,Right
